country,year,value,variable,GCM,SRES,iso
Indonesia,2000,0.173510401,HDD,CCSM3x,A2,idn
Mexico,2000,1264.788228,HDD,CCSM3x,A2,mex
Saudi Arabia,2000,343.4473476,HDD,CCSM3x,A2,sau
Libya,2000,1094.879099,HDD,CCSM3x,A2,lby
Iran,2000,3944.78713,HDD,CCSM3x,A2,irn
Mongolia,2000,12646.66939,HDD,CCSM3x,A2,mng
Peru,2000,2469.453742,HDD,CCSM3x,A2,per
Chad,2000,6.408345463,HDD,CCSM3x,A2,tcd
Angola,2000,89.22555899,HDD,CCSM3x,A2,ago
Mali,2000,1.496741101,HDD,CCSM3x,A2,mli
South Africa,2000,1372.2731450000001,HDD,CCSM3x,A2,zaf
Niger,2000,8.419639779,HDD,CCSM3x,A2,ner
Colombia,2000,881.8991192,HDD,CCSM3x,A2,col
Ethiopia,2000,531.4285429,HDD,CCSM3x,A2,eth
Bolivia,2000,3232.638706,HDD,CCSM3x,A2,bol
Mauritania,2000,5.392002659,HDD,CCSM3x,A2,mrt
Egypt,2000,832.7218522,HDD,CCSM3x,A2,egy
Venezuela,2000,7.925980899,HDD,CCSM3x,A2,ven
Nigeria,2000,1.145295319,HDD,CCSM3x,A2,nga
Tanzania,2000,50.07660626,HDD,CCSM3x,A2,tza
Namibia,2000,585.9193553,HDD,CCSM3x,A2,nam
Chile,2000,4915.730146,HDD,CCSM3x,A2,chl
Pakistan,2000,1027.749201,HDD,CCSM3x,A2,pak
Turkey,2000,3469.842771,HDD,CCSM3x,A2,tur
Mozambique,2000,35.60394733,HDD,CCSM3x,A2,moz
Zambia,2000,201.3935296,HDD,CCSM3x,A2,zmb
Myanmar,2000,81.51718859,HDD,CCSM3x,A2,mmr
Morocco,2000,1829.738553,HDD,CCSM3x,A2,mar
Somalia,2000,3.826620804,HDD,CCSM3x,A2,som
Afghanistan,2000,5265.187912,HDD,CCSM3x,A2,afg
Central African Republic,2000,1.102012162,HDD,CCSM3x,A2,caf
Madagascar,2000,352.3585299,HDD,CCSM3x,A2,mdg
Ukraine,2000,6554.73495,HDD,CCSM3x,A2,ukr
Kenya,2000,355.8197162,HDD,CCSM3x,A2,ken
Botswana,2000,576.3766143,HDD,CCSM3x,A2,bwa
France,2000,4627.412995,HDD,CCSM3x,A2,fra
Thailand,2000,12.07108557,HDD,CCSM3x,A2,tha
Spain,2000,3331.49339,HDD,CCSM3x,A2,esp
Papua New Guinea,2000,1.257771364,HDD,CCSM3x,A2,png
Turkmenistan,2000,3979.529156,HDD,CCSM3x,A2,tkm
Cameroon,2000,2.232064568,HDD,CCSM3x,A2,cmr
Sweden,2000,4784.807907,HDD,CCSM3x,A2,swe
Iraq,2000,1424.21386,HDD,CCSM3x,A2,irq
Yemen,2000,629.507571,HDD,CCSM3x,A2,yem
Uzbekistan,2000,4418.197124,HDD,CCSM3x,A2,uzb
Japan,2000,4157.829471,HDD,CCSM3x,A2,jpn
Paraguay,2000,398.1741023,HDD,CCSM3x,A2,pry
Zimbabwe,2000,517.9083122,HDD,CCSM3x,A2,zwe
Philippines,2000,1.131474314,HDD,CCSM3x,A2,phl
Germany,2000,5743.630481,HDD,CCSM3x,A2,deu
Norway,2000,7962.629785,HDD,CCSM3x,A2,nor
Malaysia,2000,0.26335424,HDD,CCSM3x,A2,mys
Finland,2000,8717.158158,HDD,CCSM3x,A2,fin
Congo,2000,0.102694421,HDD,CCSM3x,A2,cog
Vietnam,2000,170.4954547,HDD,CCSM3x,A2,vnm
Cote dIvoire,2000,0.494940081,HDD,CCSM3x,A2,civ
Oman,2000,91.38473201,HDD,CCSM3x,A2,omn
Italy,2000,4138.461426,HDD,CCSM3x,A2,ita
Poland,2000,6445.290079,HDD,CCSM3x,A2,pol
New Zealand,2000,2898.836056,HDD,CCSM3x,A2,nzl
Burkina Faso,2000,0.283122736,HDD,CCSM3x,A2,bfa
United Kingdom,2000,5529.473242,HDD,CCSM3x,A2,gbr
Gabon,2000,0.921825024,HDD,CCSM3x,A2,gab
Ecuador,2000,1207.173787,HDD,CCSM3x,A2,ecu
Guinea,2000,0.080448237,HDD,CCSM3x,A2,gin
Ghana,2000,0.41446414,HDD,CCSM3x,A2,gha
Romania,2000,5661.830765,HDD,CCSM3x,A2,rom
Laos,2000,146.3306425,HDD,CCSM3x,A2,lao
Uganda,2000,52.98045494,HDD,CCSM3x,A2,uga
Guyana,2000,0.150192473,HDD,CCSM3x,A2,guy
Belarus,2000,7380.260845,HDD,CCSM3x,A2,blr
Senegal,2000,0.226065944,HDD,CCSM3x,A2,sen
Kyrgyzstan,2000,8757.863386,HDD,CCSM3x,A2,kgz
Syria,2000,2495.695686,HDD,CCSM3x,A2,syr
Cambodia,2000,0.435819044,HDD,CCSM3x,A2,khm
Uruguay,2000,1730.016775,HDD,CCSM3x,A2,ury
Greece,2000,3158.190259,HDD,CCSM3x,A2,grc
Tunisia,2000,1645.416745,HDD,CCSM3x,A2,tun
Suriname,2000,0.006015165,HDD,CCSM3x,A2,sur
Nepal,2000,1781.766057,HDD,CCSM3x,A2,npl
Bangladesh,2000,50.30022919,HDD,CCSM3x,A2,bgd
Tajikistan,2000,5603.424301,HDD,CCSM3x,A2,tjk
Cuba,2000,11.72766858,HDD,CCSM3x,A2,cub
North Korea,2000,7037.318447,HDD,CCSM3x,A2,prk
Eritrea,2000,84.90112291,HDD,CCSM3x,A2,eri
Nicaragua,2000,1.980638538,HDD,CCSM3x,A2,nic
Honduras,2000,21.19062448,HDD,CCSM3x,A2,hnd
Benin,2000,0.035035978,HDD,CCSM3x,A2,ben
South Korea,2000,4961.542446,HDD,CCSM3x,A2,kor
Bulgaria,2000,5681.634334,HDD,CCSM3x,A2,bgr
Guatemala,2000,295.6091196,HDD,CCSM3x,A2,gtm
Iceland,2000,9005.905516,HDD,CCSM3x,A2,isl
Serbia and Montenegro,2000,5269.293393,HDD,CCSM3x,A2,mne
Malawi,2000,132.9171319,HDD,CCSM3x,A2,mwi
Liberia,2000,0.246608816,HDD,CCSM3x,A2,lbr
Portugal,2000,2210.531313,HDD,CCSM3x,A2,prt
Hungary,2000,5472.300667,HDD,CCSM3x,A2,hun
Jordan,2000,1832.541949,HDD,CCSM3x,A2,jor
Azerbaijan,2000,4638.483262,HDD,CCSM3x,A2,aze
Panama,2000,0.696568632,HDD,CCSM3x,A2,pan
French Guiana,2000,0.00572492,HDD,CCSM3x,A2,guf
Austria,2000,6380.256543,HDD,CCSM3x,A2,aut
United Arab Emirates,2000,118.7937656,HDD,CCSM3x,A2,are
Czech Republic,2000,6401.554265,HDD,CCSM3x,A2,cze
Ireland,2000,5539.474266,HDD,CCSM3x,A2,irl
Sierra Leone,2000,0.314589761,HDD,CCSM3x,A2,sle
Sri Lanka,2000,0.080324642,HDD,CCSM3x,A2,lka
Georgia,2000,5766.881359,HDD,CCSM3x,A2,geo
Latvia,2000,7480.340417,HDD,CCSM3x,A2,lva
Lithuania,2000,7311.06905,HDD,CCSM3x,A2,ltu
Croatia,2000,4937.555408,HDD,CCSM3x,A2,hrv
Togo,2000,0.146152197,HDD,CCSM3x,A2,tgo
Costa Rica,2000,33.30539941,HDD,CCSM3x,A2,cri
Denmark,2000,999.1785559,HDD,CCSM3x,A2,dnk
Dominican Republic,2000,11.58510249,HDD,CCSM3x,A2,dom
Bosnia &#38; Herzegovina,2000,5925.025184,HDD,CCSM3x,A2,bih
Slovakia,2000,6504.942535,HDD,CCSM3x,A2,svk
Estonia,2000,7627.235081,HDD,CCSM3x,A2,est
Solomon Is.,2000,0.206825414,HDD,CCSM3x,A2,slb
Switzerland,2000,6784.487303,HDD,CCSM3x,A2,che
Taiwan,2000,1235.068107,HDD,CCSM3x,A2,twn
Bhutan,2000,4776.123231,HDD,CCSM3x,A2,btn
Netherlands,2000,4725.900292,HDD,CCSM3x,A2,nld
Guinea-Bissau,2000,0.02792311,HDD,CCSM3x,A2,gnb
Moldova,2000,5800.416527,HDD,CCSM3x,A2,mda
Haiti,2000,0,HDD,CCSM3x,A2,hti
Belgium,2000,5227.675891,HDD,CCSM3x,A2,bel
Lesotho,2000,4173.745665,HDD,CCSM3x,A2,lso
Albania,2000,4107.737004,HDD,CCSM3x,A2,alb
Fiji,2000,0.65068007,HDD,CCSM3x,A2,fji
Armenia,2000,7208.102255,HDD,CCSM3x,A2,arm
The Bahamas,2000,18.06553181,HDD,CCSM3x,A2,bhs
Equatorial Guinea,2000,1.604512355,HDD,CCSM3x,A2,gnq
Burundi,2000,46.17003358,HDD,CCSM3x,A2,bdi
Belize,2000,2.200066793,HDD,CCSM3x,A2,blz
Macedonia,2000,5505.407008,HDD,CCSM3x,A2,mkd
Rwanda,2000,186.3261821,HDD,CCSM3x,A2,rwa
New Caledonia,2000,68.91440899,HDD,CCSM3x,A2,ncl
Djibouti,2000,0.349865041,HDD,CCSM3x,A2,dji
Israel,2000,1228.486961,HDD,CCSM3x,A2,isr
El Salvador,2000,0.673272305,HDD,CCSM3x,A2,slv
Slovenia,2000,5747.567426,HDD,CCSM3x,A2,svn
Vanuatu,2000,0.423536263,HDD,CCSM3x,A2,vut
French Polynesia,2000,0,HDD,CCSM3x,A2,pyf
Kuwait,2000,749.4273317,HDD,CCSM3x,A2,kwt
Swaziland,2000,498.2533599,HDD,CCSM3x,A2,swz
Timor-Leste,2000,0.919976651,HDD,CCSM3x,A2,tls
Jamaica,2000,0.691737305,HDD,CCSM3x,A2,jam
Qatar,2000,183.0352258,HDD,CCSM3x,A2,qat
The Gambia,2000,0.082577477,HDD,CCSM3x,A2,gmb
Cyprus,2000,1627.35773,HDD,CCSM3x,A2,cyp
Lebanon,2000,2531.731801,HDD,CCSM3x,A2,lbn
Puerto Rico,2000,0,HDD,CCSM3x,A2,pri
Cape Verde,2000,3.213490488,HDD,CCSM3x,A2,cpv
Trinidad &#38; Tobago,2000,0,HDD,CCSM3x,A2,tto
Brunei,2000,0,HDD,CCSM3x,A2,brn
Occupied Palestinian Territory,2000,1454.008217,HDD,CCSM3x,A2,pse
Samoa,2000,0,HDD,CCSM3x,A2,wsm
Guadeloupe,2000,0,HDD,CCSM3x,A2,glp
Reunion,2000,0,HDD,CCSM3x,A2,reu
Comoros,2000,0.195124025,HDD,CCSM3x,A2,com
Luxembourg,2000,5810.251267,HDD,CCSM3x,A2,lux
Hong Kong,2000,0,HDD,CCSM3x,A2,hkg
Singapore,2000,0,HDD,CCSM3x,A2,sgp
Western Sahara,2000,205.0167263,HDD,CCSM3x,A2,esh
Russia,2001,9064.191015,HDD,CCSM3x,A2,rus
Canada,2001,7899.221552,HDD,CCSM3x,A2,can
United States,2001,4225.801539,HDD,CCSM3x,A2,usa
China,2001,4150.5669,HDD,CCSM3x,A2,chn
Brazil,2001,266.0764556,HDD,CCSM3x,A2,bra
Australia,2001,1930.002851,HDD,CCSM3x,A2,aus
India,2001,301.8590214,HDD,CCSM3x,A2,ind
Argentina,2001,1953.117127,HDD,CCSM3x,A2,arg
Kazakhstan,2001,8129.529835,HDD,CCSM3x,A2,kaz
Sudan,2001,14.26665409,HDD,CCSM3x,A2,sdn
Algeria,2001,2186.817118,HDD,CCSM3x,A2,dza
Congo DRC,2001,66.12008742,HDD,CCSM3x,A2,cod
Indonesia,2001,0.183679928,HDD,CCSM3x,A2,idn
Mexico,2001,1255.962613,HDD,CCSM3x,A2,mex
Saudi Arabia,2001,340.4178822,HDD,CCSM3x,A2,sau
Libya,2001,1087.751137,HDD,CCSM3x,A2,lby
Iran,2001,3933.609989,HDD,CCSM3x,A2,irn
Mongolia,2001,12621.6925,HDD,CCSM3x,A2,mng
Peru,2001,2459.267111,HDD,CCSM3x,A2,per
Chad,2001,6.368674064,HDD,CCSM3x,A2,tcd
Angola,2001,88.01325704,HDD,CCSM3x,A2,ago
Mali,2001,1.485193164,HDD,CCSM3x,A2,mli
South Africa,2001,1365.061675,HDD,CCSM3x,A2,zaf
Niger,2001,8.373369898,HDD,CCSM3x,A2,ner
Colombia,2001,875.2634628,HDD,CCSM3x,A2,col
Ethiopia,2001,524.5284599,HDD,CCSM3x,A2,eth
Bolivia,2001,3219.579998,HDD,CCSM3x,A2,bol
Mauritania,2001,5.301809852,HDD,CCSM3x,A2,mrt
Egypt,2001,827.8657997,HDD,CCSM3x,A2,egy
Venezuela,2001,7.796618424,HDD,CCSM3x,A2,ven
Nigeria,2001,1.141437015,HDD,CCSM3x,A2,nga
Tanzania,2001,49.19738373,HDD,CCSM3x,A2,tza
Namibia,2001,580.0975664,HDD,CCSM3x,A2,nam
Chile,2001,4898.692792,HDD,CCSM3x,A2,chl
Pakistan,2001,1021.082413,HDD,CCSM3x,A2,pak
Turkey,2001,3460.922,HDD,CCSM3x,A2,tur
Mozambique,2001,35.01354749,HDD,CCSM3x,A2,moz
Zambia,2001,199.0654848,HDD,CCSM3x,A2,zmb
Myanmar,2001,80.80516274,HDD,CCSM3x,A2,mmr
Morocco,2001,1817.744547,HDD,CCSM3x,A2,mar
Somalia,2001,3.742259252,HDD,CCSM3x,A2,som
Afghanistan,2001,5247.653596,HDD,CCSM3x,A2,afg
Central African Republic,2001,1.125949686,HDD,CCSM3x,A2,caf
Madagascar,2001,348.6826588,HDD,CCSM3x,A2,mdg
Ukraine,2001,6542.686835,HDD,CCSM3x,A2,ukr
Kenya,2001,351.8543938,HDD,CCSM3x,A2,ken
Botswana,2001,571.2736513,HDD,CCSM3x,A2,bwa
France,2001,4612.82429,HDD,CCSM3x,A2,fra
Thailand,2001,11.93861656,HDD,CCSM3x,A2,tha
Spain,2001,3318.764541,HDD,CCSM3x,A2,esp
Papua New Guinea,2001,1.223355483,HDD,CCSM3x,A2,png
Turkmenistan,2001,3968.764115,HDD,CCSM3x,A2,tkm
Cameroon,2001,2.213937363,HDD,CCSM3x,A2,cmr
Sweden,2001,4768.713505,HDD,CCSM3x,A2,swe
Iraq,2001,1417.720865,HDD,CCSM3x,A2,irq
Yemen,2001,624.2797545,HDD,CCSM3x,A2,yem
Uzbekistan,2001,4405.699043,HDD,CCSM3x,A2,uzb
Japan,2001,4144.626352,HDD,CCSM3x,A2,jpn
Paraguay,2001,394.1279053,HDD,CCSM3x,A2,pry
Zimbabwe,2001,513.1955834,HDD,CCSM3x,A2,zwe
Philippines,2001,1.1815405,HDD,CCSM3x,A2,phl
Germany,2001,5727.341903,HDD,CCSM3x,A2,deu
Norway,2001,7933.856569,HDD,CCSM3x,A2,nor
Malaysia,2001,0.281939528,HDD,CCSM3x,A2,mys
Finland,2001,8688.210685,HDD,CCSM3x,A2,fin
Congo,2001,0.107448114,HDD,CCSM3x,A2,cog
Vietnam,2001,169.4640954,HDD,CCSM3x,A2,vnm
Cote dIvoire,2001,0.518172222,HDD,CCSM3x,A2,civ
Oman,2001,90.1466838,HDD,CCSM3x,A2,omn
Italy,2001,4125.17859,HDD,CCSM3x,A2,ita
Poland,2001,6428.440969,HDD,CCSM3x,A2,pol
New Zealand,2001,2887.581746,HDD,CCSM3x,A2,nzl
Burkina Faso,2001,0.292269611,HDD,CCSM3x,A2,bfa
United Kingdom,2001,5510.654972,HDD,CCSM3x,A2,gbr
Gabon,2001,0.940126264,HDD,CCSM3x,A2,gab
Ecuador,2001,1201.858511,HDD,CCSM3x,A2,ecu
Guinea,2001,0.079509386,HDD,CCSM3x,A2,gin
Ghana,2001,0.432056583,HDD,CCSM3x,A2,gha
Romania,2001,5649.812755,HDD,CCSM3x,A2,rom
Laos,2001,145.3673695,HDD,CCSM3x,A2,lao
Uganda,2001,52.29790711,HDD,CCSM3x,A2,uga
Guyana,2001,0.162295591,HDD,CCSM3x,A2,guy
Belarus,2001,7362.459672,HDD,CCSM3x,A2,blr
Senegal,2001,0.215615669,HDD,CCSM3x,A2,sen
Kyrgyzstan,2001,8737.620486,HDD,CCSM3x,A2,kgz
Syria,2001,2487.136417,HDD,CCSM3x,A2,syr
Cambodia,2001,0.435515458,HDD,CCSM3x,A2,khm
Uruguay,2001,1722.590505,HDD,CCSM3x,A2,ury
Greece,2001,3148.045575,HDD,CCSM3x,A2,grc
Tunisia,2001,1637.718805,HDD,CCSM3x,A2,tun
Suriname,2001,0.00646129,HDD,CCSM3x,A2,sur
Nepal,2001,1771.644799,HDD,CCSM3x,A2,npl
Bangladesh,2001,49.46622788,HDD,CCSM3x,A2,bgd
Tajikistan,2001,5586.591829,HDD,CCSM3x,A2,tjk
Cuba,2001,11.54034442,HDD,CCSM3x,A2,cub
North Korea,2001,7019.948181,HDD,CCSM3x,A2,prk
Eritrea,2001,83.7980118,HDD,CCSM3x,A2,eri
Nicaragua,2001,1.977881947,HDD,CCSM3x,A2,nic
Honduras,2001,20.83523155,HDD,CCSM3x,A2,hnd
Benin,2001,0.035833801,HDD,CCSM3x,A2,ben
South Korea,2001,4947.050362,HDD,CCSM3x,A2,kor
Bulgaria,2001,5667.427154,HDD,CCSM3x,A2,bgr
Guatemala,2001,292.813609,HDD,CCSM3x,A2,gtm
Iceland,2001,8970.649726,HDD,CCSM3x,A2,isl
Serbia and Montenegro,2001,5254.712331,HDD,CCSM3x,A2,mne
Malawi,2001,131.1063874,HDD,CCSM3x,A2,mwi
Liberia,2001,0.257324583,HDD,CCSM3x,A2,lbr
Portugal,2001,2201.292445,HDD,CCSM3x,A2,prt
Hungary,2001,5457.562001,HDD,CCSM3x,A2,hun
Jordan,2001,1825.358063,HDD,CCSM3x,A2,jor
Azerbaijan,2001,4626.710907,HDD,CCSM3x,A2,aze
Panama,2001,0.69006563,HDD,CCSM3x,A2,pan
French Guiana,2001,0.006025414,HDD,CCSM3x,A2,guf
Austria,2001,6363.354901,HDD,CCSM3x,A2,aut
United Arab Emirates,2001,119.5112433,HDD,CCSM3x,A2,are
Czech Republic,2001,6385.079647,HDD,CCSM3x,A2,cze
Ireland,2001,5522.454615,HDD,CCSM3x,A2,irl
Sierra Leone,2001,0.310751738,HDD,CCSM3x,A2,sle
Sri Lanka,2001,0.084177316,HDD,CCSM3x,A2,lka
Georgia,2001,5754.156436,HDD,CCSM3x,A2,geo
Latvia,2001,7459.317996,HDD,CCSM3x,A2,lva
Lithuania,2001,7290.321402,HDD,CCSM3x,A2,ltu
Croatia,2001,4922.822424,HDD,CCSM3x,A2,hrv
Togo,2001,0.1501931,HDD,CCSM3x,A2,tgo
Costa Rica,2001,32.7731217,HDD,CCSM3x,A2,cri
Denmark,2001,996.1268374,HDD,CCSM3x,A2,dnk
Dominican Republic,2001,11.46588301,HDD,CCSM3x,A2,dom
Bosnia &#38; Herzegovina,2001,5907.550463,HDD,CCSM3x,A2,bih
Slovakia,2001,6488.41805,HDD,CCSM3x,A2,svk
Estonia,2001,7603.282004,HDD,CCSM3x,A2,est
Solomon Is.,2001,0.199347696,HDD,CCSM3x,A2,slb
Switzerland,2001,6767.330741,HDD,CCSM3x,A2,che
Taiwan,2001,1230.269941,HDD,CCSM3x,A2,twn
Bhutan,2001,4758.199468,HDD,CCSM3x,A2,btn
Netherlands,2001,4710.298787,HDD,CCSM3x,A2,nld
Guinea-Bissau,2001,0.026163631,HDD,CCSM3x,A2,gnb
Moldova,2001,5790.693407,HDD,CCSM3x,A2,mda
Haiti,2001,0,HDD,CCSM3x,A2,hti
Belgium,2001,5211.943928,HDD,CCSM3x,A2,bel
Lesotho,2001,4160.470644,HDD,CCSM3x,A2,lso
Albania,2001,4095.755471,HDD,CCSM3x,A2,alb
Fiji,2001,0.643629118,HDD,CCSM3x,A2,fji
Armenia,2001,7191.468676,HDD,CCSM3x,A2,arm
The Bahamas,2001,17.78689216,HDD,CCSM3x,A2,bhs
Equatorial Guinea,2001,1.626736198,HDD,CCSM3x,A2,gnq
Burundi,2001,44.90806534,HDD,CCSM3x,A2,bdi
Belize,2001,2.073500868,HDD,CCSM3x,A2,blz
Macedonia,2001,5490.750038,HDD,CCSM3x,A2,mkd
Rwanda,2001,182.9520199,HDD,CCSM3x,A2,rwa
New Caledonia,2001,67.704536,HDD,CCSM3x,A2,ncl
Djibouti,2001,0.336220116,HDD,CCSM3x,A2,dji
Israel,2001,1222.15981,HDD,CCSM3x,A2,isr
El Salvador,2001,0.665477475,HDD,CCSM3x,A2,slv
Slovenia,2001,5731.164824,HDD,CCSM3x,A2,svn
Vanuatu,2001,0.412662964,HDD,CCSM3x,A2,vut
French Polynesia,2001,0,HDD,CCSM3x,A2,pyf
Kuwait,2001,744.918493,HDD,CCSM3x,A2,kwt
Swaziland,2001,493.8801888,HDD,CCSM3x,A2,swz
Timor-Leste,2001,0.881476453,HDD,CCSM3x,A2,tls
Jamaica,2001,0.678143668,HDD,CCSM3x,A2,jam
Qatar,2001,182.7359139,HDD,CCSM3x,A2,qat
The Gambia,2001,0.081547938,HDD,CCSM3x,A2,gmb
Cyprus,2001,1621.199785,HDD,CCSM3x,A2,cyp
Lebanon,2001,2522.974485,HDD,CCSM3x,A2,lbn
Puerto Rico,2001,0,HDD,CCSM3x,A2,pri
Cape Verde,2001,3.294083345,HDD,CCSM3x,A2,cpv
Trinidad &#38; Tobago,2001,0,HDD,CCSM3x,A2,tto
Brunei,2001,0,HDD,CCSM3x,A2,brn
Occupied Palestinian Territory,2001,1447.4856,HDD,CCSM3x,A2,pse
Samoa,2001,0,HDD,CCSM3x,A2,wsm
Guadeloupe,2001,0,HDD,CCSM3x,A2,glp
Reunion,2001,0,HDD,CCSM3x,A2,reu
Comoros,2001,0.19135464,HDD,CCSM3x,A2,com
Luxembourg,2001,5795.629631,HDD,CCSM3x,A2,lux
Hong Kong,2001,0,HDD,CCSM3x,A2,hkg
Singapore,2001,0,HDD,CCSM3x,A2,sgp
Western Sahara,2001,203.0999342,HDD,CCSM3x,A2,esh
Russia,2002,9044.091716,HDD,CCSM3x,A2,rus
Canada,2002,7875.591729,HDD,CCSM3x,A2,can
United States,2002,4210.471672,HDD,CCSM3x,A2,usa
China,2002,4138.788291,HDD,CCSM3x,A2,chn
Brazil,2002,264.2816662,HDD,CCSM3x,A2,bra
Australia,2002,1921.42257,HDD,CCSM3x,A2,aus
India,2002,299.6954834,HDD,CCSM3x,A2,ind
Argentina,2002,1946.569332,HDD,CCSM3x,A2,arg
Kazakhstan,2002,8110.827178,HDD,CCSM3x,A2,kaz
Sudan,2002,14.14372667,HDD,CCSM3x,A2,sdn
Algeria,2002,2174.708013,HDD,CCSM3x,A2,dza
Congo DRC,2002,65.2110912,HDD,CCSM3x,A2,cod
Indonesia,2002,0.193812408,HDD,CCSM3x,A2,idn
Mexico,2002,1246.977485,HDD,CCSM3x,A2,mex
Saudi Arabia,2002,337.3253009,HDD,CCSM3x,A2,sau
Libya,2002,1080.564868,HDD,CCSM3x,A2,lby
Iran,2002,3922.311542,HDD,CCSM3x,A2,irn
Mongolia,2002,12596.74498,HDD,CCSM3x,A2,mng
Peru,2002,2449.016161,HDD,CCSM3x,A2,per
Chad,2002,6.328295174,HDD,CCSM3x,A2,tcd
Angola,2002,86.78921317,HDD,CCSM3x,A2,ago
Mali,2002,1.473431507,HDD,CCSM3x,A2,mli
South Africa,2002,1357.732078,HDD,CCSM3x,A2,zaf
Niger,2002,8.324381822,HDD,CCSM3x,A2,ner
Colombia,2002,868.5572297,HDD,CCSM3x,A2,col
Ethiopia,2002,517.5767481,HDD,CCSM3x,A2,eth
Bolivia,2002,3206.326618,HDD,CCSM3x,A2,bol
Mauritania,2002,5.211589518,HDD,CCSM3x,A2,mrt
Egypt,2002,822.9261541,HDD,CCSM3x,A2,egy
Venezuela,2002,7.668077665,HDD,CCSM3x,A2,ven
Nigeria,2002,1.136865953,HDD,CCSM3x,A2,nga
Tanzania,2002,48.31334569,HDD,CCSM3x,A2,tza
Namibia,2002,574.2235,HDD,CCSM3x,A2,nam
Chile,2002,4881.500704,HDD,CCSM3x,A2,chl
Pakistan,2002,1014.356427,HDD,CCSM3x,A2,pak
Turkey,2002,3451.849017,HDD,CCSM3x,A2,tur
Mozambique,2002,34.41703494,HDD,CCSM3x,A2,moz
Zambia,2002,196.6998807,HDD,CCSM3x,A2,zmb
Myanmar,2002,80.08459198,HDD,CCSM3x,A2,mmr
Morocco,2002,1805.634387,HDD,CCSM3x,A2,mar
Somalia,2002,3.65672587,HDD,CCSM3x,A2,som
Afghanistan,2002,5229.947699,HDD,CCSM3x,A2,afg
Central African Republic,2002,1.148690695,HDD,CCSM3x,A2,caf
Madagascar,2002,344.9709919,HDD,CCSM3x,A2,mdg
Ukraine,2002,6530.505902,HDD,CCSM3x,A2,ukr
Kenya,2002,347.8595616,HDD,CCSM3x,A2,ken
Botswana,2002,566.1042177,HDD,CCSM3x,A2,bwa
France,2002,4598.14052,HDD,CCSM3x,A2,fra
Thailand,2002,11.80285656,HDD,CCSM3x,A2,tha
Spain,2002,3305.94878,HDD,CCSM3x,A2,esp
Papua New Guinea,2002,1.188584373,HDD,CCSM3x,A2,png
Turkmenistan,2002,3958.023108,HDD,CCSM3x,A2,tkm
Cameroon,2002,2.194301644,HDD,CCSM3x,A2,cmr
Sweden,2002,4752.584577,HDD,CCSM3x,A2,swe
Iraq,2002,1411.112396,HDD,CCSM3x,A2,irq
Yemen,2002,618.9817731,HDD,CCSM3x,A2,yem
Uzbekistan,2002,4393.189665,HDD,CCSM3x,A2,uzb
Japan,2002,4131.309777,HDD,CCSM3x,A2,jpn
Paraguay,2002,390.0303529,HDD,CCSM3x,A2,pry
Zimbabwe,2002,508.3940285,HDD,CCSM3x,A2,zwe
Philippines,2002,1.23147672,HDD,CCSM3x,A2,phl
Germany,2002,5710.962323,HDD,CCSM3x,A2,deu
Norway,2002,7905.0711,HDD,CCSM3x,A2,nor
Malaysia,2002,0.300174761,HDD,CCSM3x,A2,mys
Finland,2002,8659.213626,HDD,CCSM3x,A2,fin
Congo,2002,0.112079497,HDD,CCSM3x,A2,cog
Vietnam,2002,168.4062172,HDD,CCSM3x,A2,vnm
Cote dIvoire,2002,0.541099481,HDD,CCSM3x,A2,civ
Oman,2002,88.89362125,HDD,CCSM3x,A2,omn
Italy,2002,4111.776858,HDD,CCSM3x,A2,ita
Poland,2002,6411.459,HDD,CCSM3x,A2,pol
New Zealand,2002,2876.191884,HDD,CCSM3x,A2,nzl
Burkina Faso,2002,0.301058621,HDD,CCSM3x,A2,bfa
United Kingdom,2002,5491.752644,HDD,CCSM3x,A2,gbr
Gabon,2002,0.957242385,HDD,CCSM3x,A2,gab
Ecuador,2002,1196.481956,HDD,CCSM3x,A2,ecu
Guinea,2002,0.078548331,HDD,CCSM3x,A2,gin
Ghana,2002,0.449085951,HDD,CCSM3x,A2,gha
Romania,2002,5637.567584,HDD,CCSM3x,A2,rom
Laos,2002,144.3848584,HDD,CCSM3x,A2,lao
Uganda,2002,51.61309829,HDD,CCSM3x,A2,uga
Guyana,2002,0.174250709,HDD,CCSM3x,A2,guy
Belarus,2002,7344.629382,HDD,CCSM3x,A2,blr
Senegal,2002,0.205249133,HDD,CCSM3x,A2,sen
Kyrgyzstan,2002,8717.320445,HDD,CCSM3x,A2,kgz
Syria,2002,2478.431269,HDD,CCSM3x,A2,syr
Cambodia,2002,0.434771127,HDD,CCSM3x,A2,khm
Uruguay,2002,1715.098922,HDD,CCSM3x,A2,ury
Greece,2002,3137.72632,HDD,CCSM3x,A2,grc
Tunisia,2002,1630.012375,HDD,CCSM3x,A2,tun
Suriname,2002,0.006900426,HDD,CCSM3x,A2,sur
Nepal,2002,1761.423576,HDD,CCSM3x,A2,npl
Bangladesh,2002,48.626752689999996,HDD,CCSM3x,A2,bgd
Tajikistan,2002,5569.634939,HDD,CCSM3x,A2,tjk
Cuba,2002,11.353140550000001,HDD,CCSM3x,A2,cub
North Korea,2002,7002.523874,HDD,CCSM3x,A2,prk
Eritrea,2002,82.686474810000007,HDD,CCSM3x,A2,eri
